On distinguishing the ladies of the group, the two gentlemen came directly towards them, and began the usual civilities.	Bingley was the principal spokesman, and Miss Bennet the principal object.
Bingley was the principal spokesman, and Miss Bennet the principal object.	He was then, he said, on his way to Longboum on purpose to inquire after her.
Both changed color, one looked white, the other red.	Mr. Wickham, after a few moments, touched his hat — a salutation which Mr. Darcy just deigned to return.
Mr. Wickham, after a few moments, touched his hat — a salutation which Mr. Darcy just deigned to return.	What could be the meaning of it? — It was impossible to imagine; it was impossible not to long to know.
of him.	She received him with her very best politeness, which || he returned with as much more, apologizing for his intrusion, f
was to have a lieutenant’s commission in the shire.	She
The prospect of such delights was very cheering, and they parted in mutual good spirits.	Mr. Collins repeated his apologies in quitting the room, and was assured with unwearying civility that they were perfectly needless.
Mr. Collins, on his return, highly gratified Mrs. Bennet by admiring Mrs. Philips’s manners and politeness.	He protested
She dared not even mention that gentleman.	Her curiosity, however, was unexpectedly relieved.
Her curiosity, however, was unexpectedly relieved.	Mr. Wickham began the subject himself.
Mr. Wickham began the subject himself.	He inquired how far Netherfield was from Meryton; and, after receiving her answer, asked in a hesitating manner how long Mr. Darcy had been staying there.
” You may well be surprised.	Miss Bennet, at such an assertion, after seeing, as you probably might, the very cold manner of our meeting yesterday. — Are you much acquainted with Mr. Darcy?”
his being agreeable or otherwise.	I am not qualified to form one.
I am not qualified to form one.	I have known him too long and too well to be a fair judge.
I have known him too long and too well to be a fair judge.	It is impossible for me to be impartial.
It is impossible for me to be impartial.	But I believe your opinion of him would in general astonish — and perhaps you would not express it quite so strongly anywhere else.
But I believe your opinion of him would in general astonish — and perhaps you would not express it quite so strongly anywhere else.	Here you are in your own family.”
”Upon my word, I say no more here than I might say in any house in the neighborhood, except Netherfield.	He is not at all liked in Hertfordshire.
He is not at all liked in Hertfordshire.	Everybody is disgusted with his pride.
Everybody is disgusted with his pride.	You will not find him more favorably spoken of by anyone.”
" I do not at all know ; but I heard nothing of his going away when I was at Netherfield.	I hope your plans in favor of the shire will not be affected by his being in the neighborhood.”
" Oh ! no — it is not for me to be driven away by Mr. Darcy.	If he wishes to avoid seeing me^ he must go.
Society, I own, is necessary to me.	I have been a disappointed man, and my spirits will not bear solitude.
I have been a disappointed man, and my spirits will not bear solitude.	I must have employment and society.
I must have employment and society.	A military life is not what I was intended for, but cir- cumstances have now made it* eligible.
tation of the best living in his gift.	He was my godfather, and excessively attached to me.
He was my godfather, and excessively attached to me.	I cannot do justice to his kindness.
I cannot do justice to his kindness.	He meant to provide for me amply, and thought he had done it ; but when the living fell, it was given elsewhere.”
I have a warm, unguarded temper, and I may perhaps have sometimes spoken my opinion of him, and to him, too freely.	I can recall nothing worse.
I can recall nothing worse.	But the fact is, that we are very different sort of men, and that he hates me.”
" Some time or other he will be — but it shall not be by me.	Till I can forget his father, I can never defy or expose him.’’
actions may be traced to pride ; — and pride has often been his best friend.	It has connected him nearer with virtue than with any other feeling.
It has connected him nearer with virtue than with any other feeling.	But we are none of us consistent, and in his behavior to me, there were stronger impulses even than pride.”
”Yes.	It has often led him to be liberal and generous, — to give his money freely, to display hospitality, to assist his tenants, and relieve the poor.
He shook his head. — "I wish I could call her amiable.	It gives me pain to speak ill of a Darcy.
It gives me pain to speak ill of a Darcy.	But she is too much like her brother, — very, very proud.
But she is too much like her brother, — very, very proud.	As a child, she was affectionate and pleasing, and extremely fond of me ; and I have devoted hours and hours to her amusement.
As a child, she was affectionate and pleasing, and extremely fond of me ; and I have devoted hours and hours to her amusement.	But she is nothing to me now.
But she is nothing to me now.	She is a handsome girl, about fifteen or sixteen, and, I understand, highly accomplished.
She is a handsome girl, about fifteen or sixteen, and, I understand, highly accomplished.	Since her father’s death, her home has been London, where a lady lives with her, and superintends her education.”
" He is a sweet-tempered, amiable, charming man.	He cannot know what Mr. Darcy is.”
" Probably not ; — but Mr. Darcy can please where he chooses.	He does not want abilities.
He does not want abilities.	He can be a convers- able companion if he thinks it worth his while.
He can be a convers- able companion if he thinks it worth his while.	Among those who are at all his equals in consequence, he is a very different man from what he is to the less prosperous.
" Lady Catherine de Bourgh,” she replied, has very lately . given him a living.	I hardly know how Mr. Collins was first introduced to her notice, but he certainly has not known her long.”
" No, indeed, I did not. — I knew nothing at all of Lady Catherine’s connections.	I never heard of her existence till the day before yesterday.”
" Her daughter.	Miss de Bourgh, will have a very large fortune, and it is believed that she and her cousin will unite the two estates.”
There could be no conversation in the noise of Mrs. Philips’s supper party, but his manners recommended him to everybody.	Whatever
he said, was said well ; and whatever he did, done gracefully.	Elizabeth went away with her head full of him.
" They have both,” said she, ” been deceived, I dare say, in some way or other, of which we can form no idea.	Interested people have perhaps misrepresented each to the other.
Interested people have perhaps misrepresented each to the other.	It is, in short, impossible for us to conjecture the causes or circumstances which may have alienated them, without actual blame on either side.”
My dearest Lizzy, do but consider in what a disgraceful light it places Mr. Darcy, to be treating his father’s favorite in such a manner, — one, whom his father had promised to provide for.	It is impossible.
It is impossible.	No man of common humanity, no man who had any value for his character, could
be capable of it.	Can his most intimate friends be so excessively deceived in him.? — oh! no.”
If it be not so, let Mr. Darcy contradict it.	Besides, there was truth in his looks.”
" It is difficult indeed — it is distressing.	One does not know what to think.”
Elizabeth felt herself completely taken in.	She had fully proposed being engaged by Mr. Wickham for those very dances ;
and to have Mr. Collins instead ! her liveliness had been never worse timed.	There was no help for it, however.
There was no help for it, however.	Mr. Wickham’s happiness and her own was perforce delayed a little longer, and Mr. Collins’s proposal accepted with as good a grace as she could.
Attention, forbearance, patience with Darcy, was injury to Wickham.	She was
He replied, and was again silent.	After a pause of some minutes, she addressed him a second time with — " It is your turn to say something now, Mr. Darcy. |
” Very well.	That reply will do for the present.
That reply will do for the present.	Perhaps by and by I may observe that private balls are much pleasanter than public ones.
Perhaps by and by I may observe that private balls are much pleasanter than public ones.	But now we may be silent.”
" Sometimes.	One must speak a little, you know.
I am sure,” said he. ” How near it may be to mme^ I cannot pretend to say.	You think it a faithful portrait undoubtedly.”
lo The effect was immediate.	A deeper shade of hauteur overspread his features, but he said not a word, and Elizabeth, though blaming herself for her own weakness, could not go on.
” I have been most highly gratified indeed, my dear sir.	Such very superior dancing is not often seen.
Such very superior dancing is not often seen.	It is evident that you belong to the first circles.
What congratulations will then flow in !	I appeal to Mr. Darcy : — but let me not interrupt you.
" I do not think we were speaking at all.	Sir William could not have interrupted any two people in the room who had less to say for themselves.
Sir William could not have interrupted any two people in the room who had less to say for themselves.	We have tried two or three subjects already without success, and what we are to talk of next I cannot imagine.”
" Books — oh ! no.	I am sure we never read the same, or not with the same feelings.”
” I am sorry you think so ; but if that be the case, there can at least be no want of subject.	We may compare our different opinions.”
Merely to the illustration of your character,” said she, endeavoring to shake off her gravity.	"I am trying to make it out.”
She shook her head, " I do not get on at all.	I hear such lo different accounts of you as puzzle me exceedingly.”
His coming into the country at all is a most insolent thing, indeed, and I wonder how he could presume to do it.	I pity you.
I pity you.	Miss Eliza, for this dis- covery of your favorite’s guilt ; but really, considering his descent, one could not expect much better.”
" I beg your pardon,” replied Miss Bingley, turning away with a sneer.	" Excuse my interference : it was kindly meant.”
" Insolent girl ! ” said Elizabeth to herself.	" You are much mistaken if you expect to influence me by such a paltry attack as this.
Mr. Wickham.	But perhaps you have been too pleasantly
young man.	I am afraid he has been very imprudent, and
" This account then is what he has received from Mr. Darcy.	I am satisfied.
I am satisfied.	But what does he say of the living ? ”
Eiizabeth listened with delight to the happy, though modest hopes which Jane entertained of Bingley’s regard, and said all in her power to heighten her confidence in it.	On their
How wonderfully these sort of things occur !	Who would have thought of my meeting with, perhaps, a nephew of Lady Catherine de Bourgh in this assembly !
" Indeed I am.	I shall entreat his pardon for not having dpne it earlier.
I shall entreat his pardon for not having dpne it earlier.	I believe him to be Lady Catherine’s nephew.
I believe him to be Lady Catherine’s nephew.	It will be in my power to assure him that her ladyship was quite well yesterday sennight.”
" I have no reason, I assure you,” said he, "to be dissatisfied w’ith my reception.	Mr. Darcy seemed much pleased with the attention.
He answered me with the utmost civility, and even paid me the compliment of saying, that he was so well convinced of Lady Catherine’s discernment as to be certain she could never bestow a favor unv/orthily.	It was
really a very handsome thought.	Upon the whole, I am much pleased with him.”
of her life.	She concluded with many good wishes that Lady ' Lucas might soon be equally fortunate, though evidently and triumphantly believing there was no chance of it.
Nothing that she could say, however, had any influence.	Her mother would talk of her views in the same intelligible tone.
Her mother would talk of her views in the same intelligible tone.	Elizabeth blushed and blushed again with shame and vexation.
She looked at her father to entreat his inter- ference, lest Mary should be singing all night.	He took the hint, and when Mary had finished her second song, said aloud,
” That will do extremely well, child.	You have delighted us long enough.
You have delighted us long enough.	Let the other young ladies have time to exhibit.”
Mary, though pretending not to hear, was somewhat dis- concerted ; and Elizabeth, sorry for her, and sorry for her father’s speech, was afraid her anxiety had done no good.	Others of the party were now applied to.
The rector of a parish has much to do. — In the first place, he must make such an agreement for tithes as may be beneficial to himself and not offensive to his patron.	He must write his own sermons ; and
There was no arguing upon such a project.	She owed her greatest relief to her friend Miss Lucas, who often joined them, and goodnaturedly engaged Mr. Collins’s conversation to herself.
Darcy said nothing at all.	Mr. Bennet, in equal silence, was enjoying the scene.
Mr. Bennet, in equal silence, was enjoying the scene.	Mr. Bingley and Jane were standing together, a little detached from the rest, and talked only to each other.
The next day opened a new scene at Longboum.	Mr. Collins made his declaration in form.
Before Elizabeth had time for anything but a blush of surprise, Mrs. Bennet instantly answered, "Oh dearl — Yes — certainly.	I am sure Lizzy will be very happy — I am sure she can have no objection.
I am sure Lizzy will be very happy — I am sure she can have no objection.	Come, Kitty, I want you upstairs.” And, gathering her work together, she was hastening away, when Elizabeth called out,
" Dear madam, do not go.	I beg you will not go.
I beg you will not go.	Mr. Collins must excuse me.
Mr. Collins must excuse me.	He can have nothing to say to me that anybody need not hear.
He can have nothing to say to me that anybody need not hear.	I am going away myself.”
down again, and tried to conceal, by incessant employment, the feelings which were divided between distress and diversion.	Mrs. Bennet and Kitty walked off, and as soon as they were gone Mr. Collins began.
This has been my motive, my fair cousin, and I flatter myself it will not sink me in your esteem.	And now nothing remains for me but to assure you in the most animated language of the violence of my affection.
” You are too hasty, sir,” she cried. ” You forget that I have made no answer.	Let me do it without further loss of time.
Let me do it without further loss of time.	Accept my thanks for the compliment you are paying me.
Accept my thanks for the compliment you are paying me.	I am very sensible of the honor of your proposals, but it is impossible for me to do otherwise than decline them.”
I do assure you that I am not one of those young ladies (if such young ladies there are) who are so daring as to risk their happiness on the chance of being asked a second time.	I am perfectly serious in my refusal.
I am perfectly serious in my refusal.	You could not make me happy, and I am convinced that I am the last woman in the world who would make you so.
You must give me leave to judge for myself, and pay me the compliment of believing what I say.	I wish you very happy and very rich, and by refusing your hand, do all in my power
Your portion is unhappily so small, that it will in all likelihood undo the effects of your loveliness and amiable qualifications.	As I must therefore conclude that you
" I do assure you, sir, that I have no pretensions whatever to that kind of elegance which consists in tormenting a respectable man.	I would rather be paid the compliment of being believed sincere.
I would rather be paid the compliment of being believed sincere.	I thank you again and again for the honor you have done me in your proposals, but to accept them is absolutely impossible.
I thank you again and again for the honor you have done me in your proposals, but to accept them is absolutely impossible.	My feelings in every respect forbid it.
My feelings in every respect forbid it.	Can I speak plainer?
Can I speak plainer?	Do not consider me now as an elegant female, intending to plague you, but as a rational creature, speaking the truth from her heart.”
" But, depend upon it, Mr. Collins,” she added, " that Lizzy shall be brought to reason.	I will speak to her about it myself directly.
I will speak to her about it myself directly.	She is a very headstrong, foolish girl, and does not know her own interest ; but I will make her know it.”
” Sir, you quite misunderstand me,” said Mrs. Bennet, alarmed.	" Lizzy is only headstrong in such matters as these.
" Lizzy is only headstrong in such matters as these.	In everything else she is as good-natured a girl as ever lived.
In everything else she is as good-natured a girl as ever lived.	I will go directly to Mr. Bennet, and we shall very soon settle it with her, I am sure.”
” I have not the pleasure of understanding you,” said he, when she had finished her speech.	" Of what are you talking ? ”
"Of Mr. Collins and Lizzy.	Lizzy declares she will not have Mr. Collins, and Mr. Collins begins to say that he will not have Lizzy.”
"And what am I to do on the occasion ?	It seems a hopeless business.”
" Speak to Lizzy about it yourself.	Tell her that you insist upon her marrying him.”
" Let her be called down.	She shall hear my opinion.”
" Come here, child,” cried her father as she appeared.	" I have sent for you on an affair of importance.
" I have sent for you on an affair of importance.	I understand that Mr. Collins has made you an offer of marriage.
I understand that Mr. Collins has made you an offer of marriage.	Is it true?” Elizabeth replied that it was.
Is it true?” Elizabeth replied that it was.	"Very well — and this offer of marriage you have refused ? ”
” Very well.	We now come to the point.
We now come to the point.	Your mother insists upon your accepting it.
Your mother insists upon your accepting it.	Is it not so, Mrs. Bennet ? ”
" An unhappy alternative is before you, Elizabeth.	From this day you must be a stranger to one of your parents.
From this day you must be a stranger to one of your parents.	Your mother will never see you again if you do not marry Mr. Collins, and I will never see you again if you
” What do you mean, Mr. Bennet, by talking in this way ?	You promised me to insist upon her marrying him.”
" My dear,” replied her husband, " I have two small favors to request.	First, that you will allow me the free use of my understanding on the present occasion ; and secondly, of my room.
First, that you will allow me the free use of my understanding on the present occasion ; and secondly, of my room.	I shall be glad to have the library to myself as soon as may be.”
Not yet, however, in spite of her disappointment in her husband, did Mrs. Bennet give up the point.	She talked to Elizabeth again and again ; coaxed and threatened her by turns.
Mr. Collins, meanwhile, was meditating in solitude on what had passed.	He thought too well of himself to comprehend on what motive his cousin could refuse him ; and though his pride was hurt, he suffered in no other way.
I have no pleasure in talking to undutiful children. — Not that I have much pleasure, indeed, in talking to anybody.	People who suffer as I do from nervous complaints can have no great inclination for talking.
People who suffer as I do from nervous complaints can have no great inclination for talking.	Nobody
can tell what I suffer ! — But it is always so.	Those who do not complain are never pitied.”
In a doleful voice Mrs. Bennet thus began the projected conversation : — ” Oh !	Mr. Collins ! ”
My dear madam,” replied he, " let us be forever silent on this point.	Far be it from me,” he presently continued, in a voice that marked his displeasure, " to resent the behavior of your daughter.
of requesting you to interpose your authority in my behalf.	My conduct may, I fear, be objectionable in having accepted my dismission from your daughter’s lips instead of your own.
My conduct may, I fear, be objectionable in having accepted my dismission from your daughter’s lips instead of your own.	But we are all liable to error.
But we are all liable to error.	I have certainly meant well through the whole affair.
The morrow produced no abatement of Mrs. Bennet’s illhumor or ill-health.	Mr. Collins was also in the same state of angry pride.
Mr. Collins was also in the same state of angry pride.	Elizabeth had hoped that his resentment might shorten his visit, but his plan did not appear in the least affected by it.
Elizabeth had hoped that his resentment might shorten his visit, but his plan did not appear in the least affected by it.	He was always to have gone on Saturday, and to Saturday he still meant to stay.
The whole party have left Netherfield by this time, and are on their way to town — and without any intention of coming back again.	You shall hear what she says.”
" Caroline decidedly says that none of the party will return into Hertfordshire this winter.	I will read it to you : —
" Why will you think so ?	It must be his own doing.
It must be his own doing.	He is his own master.
He is his own master.	But you do not know all.
But you do not know all.	I will read you the passage which particularly hurts me.
I will read you the passage which particularly hurts me.	I will have no reserves Jrom you.
” What ; think you of this sentence, my dear Lizzy ? ” said Jane as she finished it.	" Is it not clear enough ?
for him, she means (most kindly ! ) to put me on my guard ?	Can there be any other opinion on the subject ? ”
" You shall have it in a few words.	Miss Bingley sees that her brother is in love with you, and wants him to marry Miss Darcy.
Miss Bingley sees that her brother is in love with you, and wants him to marry Miss Darcy.	She follows him to town in the hope of keeping him there, and tries to persuade you that he does not care about you.”
" Indeed, Jane, you ought to believe me. — No one who has ever seen you together can doubt his affection.	Miss Bingley, I am sure, cannot.
Miss Bingley, I am sure, cannot.	She is not such a simpleton.
She is not such a simpleton.	Could she have seen half as much love in Mr. Darcy for herself, she would have ordered her wedding clothes.
" If we thought alike of Miss Bingley,” replied Jane, " your representation of all this might make me quite easy.	But I know the foundation is unjust.
But I know the foundation is unjust.	Caroline is incapable of willfully deceiving anyone ; and all that I can hope in this case is that she is deceived herself.”
” That is right. — You could not have started a more happy idea, since you will not take comfort in mine.	Believe her to be deceived, by all means.
Believe her to be deceived, by all means.	You have now done your duty by her, and must fret no longer.”
" How can you talk so ” said Jane, faintly smiling.	" You must know that though I should be exceedingly grieved at their disapprobation, I could not hesitate.”
" But if he returns no more this winter, my choice will never be required.	A thousand things may arise in six months ! ”
The Bennets were engaged to dine with the Lucases, and again during the chief of the day was Miss Lucas so kind as to listen to Mr. Collins.	Elizabeth took an opportunity of thanking her.
His reception, however, was of the most flattering kind.	Miss Lucas perceived him from an upper window as he walked towards the house, and instantly set out to meet him accidentally in the lane.
Miss Lucas perceived him from an upper window as he walked towards the house, and instantly set out to meet him accidentally in the lane.	But little had she dared to hope that so much love and eloquence awaited her there.
Charlotte herself was tolerably composed.	She had gained her point, and had time to consider of it.
She had gained her point, and had time to consider of it.	Her reflections were in general satisfactory.
Her reflections were in general satisfactory.	Mr. Collins, to be sure, was neither sensible nor agreeable ; his society was irksome, and his attachment to her must be imaginary.
Mr. Collins, to be sure, was neither sensible nor agreeable ; his society was irksome, and his attachment to her must be imaginary.	But still he would be her husband.
But still he would be her husband.	Without thinking highly either of men or of matrimony, marriage had always
here, my good sir?	You had better neglect your relations than run the risk of offending your patroness.”
But on the following morning, every hope of this kind was done away.	Miss Lucas called soon after breakfast, and in a private conference with Elizabeth related the event of the day before.
must be surprised, very much surprised — so lately as Mr. Collins was wishing to marry you.	But when you have had time to think it all over, I hope you will be satisfied with what I have done.
But when you have had time to think it all over, I hope you will be satisfied with what I have done.	J am not romantic, you know ; I never was.
Elizabeth quietly answered " Undoubtedly ; ’' — and after an awkward pause, they returned to the rest of the family.	Charlotte did not stay much longer, and Elizabeth was then left to reflect on what she had heard.
Charlotte did not stay much longer, and Elizabeth was then left to reflect on what she had heard.	It was a long time before she became at all reconciled to the idea of so unsuitable a match.
Nothing could console and nothing appease her.	Nor did that day wear out her resentment.
Mr. Collins returned most punctually on the Monday fortnight, but his reception at Longboum was not quite so gracious as it had been on his first introduction.	He was too happy,.
Mrs. Bennet was really in a most pitiable state.	The very mention of anything concerning the match threw her into an agony of ill-humor, and wherever she went she was sure of lo hearing it talked of.
The very mention of anything concerning the match threw her into an agony of ill-humor, and wherever she went she was sure of lo hearing it talked of.	The sight of Miss Lucas was odious to her.
The sight of Miss Lucas was odious to her.	As her successor in that house, she regarded her with jealous abhorrence.
" Indeed, Mr..	Bennet,” said she, " it is very hard to think that Charlotte Lucas should ever be mistress of this house, that I should be forced to make way for her^ and live to see her take my place in it ! ”
My dear, do not give way to such gloomy thoughts.	Let us hope for better things.
Let us hope for better things.	Let us flatter ourselves that I may be the survivor.”
" I cannot bear to think that they should have all this estate.	If it was not for the entail, I should not mind it.”
Elizabeth, to whom Jane very soon communicated the chief of all this, heard it in silent indignation.	Her heart was divided between concern for her sister, and resentment against all others.
Her heart was divided between concern for her sister, and resentment against all others.	To Caroline’s assertion of her brother’s being partial to Miss Darcy she paid no credit.
" Oh that my dear mother had more command over herself She can have no idea of the pain she gives me by her continual reflections on him.	But I will not repine.
But I will not repine.	It cannot last long.
” You doubt me,” cried Jane, slightly coloring ; " indeed you have no reason.	He may live in my memory as the most amiable man of my acquaintance, but that is all.
He may live in my memory as the most amiable man of my acquaintance, but that is all.	I have nothing either to hope or fear, and nothing to reproach him with.
I have nothing either to hope or fear, and nothing to reproach him with.	Thank God !
Thank God !	I have not that pain.
I have not that pain.	A little time therefore — I shall certainly try to get the better.”
” My dear Jane ! ” exclaimed Elizabeth, " you are too good.	Your sweetness and disinterestedness are really angelic ; I do
not know what to say to you.	I feel as if I had never done you justice, or loved you as you deserve.”
” Nay,” said Elizabeth, ” this is not fair.	You wish to think
all the world respectable, and are hurt if I speak ill of anybody.	I only want to think you perfect, and you set yourself against it.
I only want to think you perfect, and you set yourself against it.	Do not be afraid of my running into any excess, of my encroaching on your privilege of universal good will.
Do not be afraid of my running into any excess, of my encroaching on your privilege of universal good will.	You need lo not.
You need lo not.	There are few people whom I really love, and still fewer of whom I think well.
I have met with two instances lately, one I will not mention ; the other is Charlotte’s marriage.	It is unaccountable I In every view it is unaccountable ! ”
" My dear Lizzy, do not give way to such feelings as these.	They will ruin your happiness.
They will ruin your happiness.	You do not make allowance enough for difference of situation and temper.
You do not make allowance enough for difference of situation and temper.	Consider Mr. Collins’s respectability, and Charlotte’s prudent, steady character.
" I must think your language too strong in speaking of both,” S replied Jane ; " and I hope you will be convinced of it, by seeing them happy together.	But enough of this.
But enough of this.	You alluded to something else.
You alluded to something else.	You mentioned two instances.
You mentioned two instances.	I cannot misunderstand you, but I entreat you, dear Lizzy, not to pain me by thinking that person to blame, and saying your opinion of him is sunk.
I cannot misunderstand you, but I entreat you, dear Lizzy, not to pain me by thinking that person to blame, and saying your opinion of him is sunk.	We must not be so ready to fancy ourselves intentionally injured.
We must not be so ready to fancy ourselves intentionally injured.	We must not expect a lively young man to be always so guarded and circumspect.
We must not expect a lively young man to be always so guarded and circumspect.	It is very often nothing but our own vanity that deceives us.
It is very often nothing but our own vanity that deceives us.	Women fancy admiration means more than it does.”
" Yes ; to the last.	But if I go on, I shall displease you by saying what I think of persons you esteem.
But if I go on, I shall displease you by saying what I think of persons you esteem.	Stop me whilst you can.’’
” I cannot believe it.	Why should they try to influence him } They can only wish his happiness ; and, if he is attached to me, no other woman can secure it.”
replied Jane ; ” but this may be from better feelings than you are supposing.	They have known her much longer than they have known me ; no wonder if they love her better.
They have known her much longer than they have known me ; no wonder if they love her better.	But, whatever may be their own wishes, it is very unlikely they should lo have opposed their brother’s.
But, whatever may be their own wishes, it is very unlikely they should lo have opposed their brother’s.	What sister would think herself at liberty to do it, unless there were something very objectionable ?
What sister would think herself at liberty to do it, unless there were something very objectionable ?	If they believed him attached to me, they would not try to part us ; if he were so, they could not succeed.
If they believed him attached to me, they would not try to part us ; if he were so, they could not succeed.	By supposing such an affection, you make everybody acting unnaturally and wrong, and me most unhappy.
By supposing such an affection, you make everybody acting unnaturally and wrong, and me most unhappy.	Do not distress me by the idea.
Do not distress me by the idea.	I am not ashamed of having been mistaken — or, at least, it is slight ; it is nothing in comparison of what I should feel in thinking ill of him or his sisters.
said he one day, "your sister is crossed in love, I find.	I congratulate her.
I congratulate her.	Next to being married, a girl likes to be crossed in love a little now and then.
Next to being married, a girl likes to be crossed in love a little now and then.	It is something to think of, and gives her a sort of distinction among her companions.
It is something to think of, and gives her a sort of distinction among her companions.	When is your turn to come ?
When is your turn to come ?	You will hardly bear to be long outdone by Jane.
You will hardly bear to be long outdone by Jane.	Now is your time.
Now is your time.	Here are officers enough at Meryton to disappoint -all the young ladies in the country.
Here are officers enough at Meryton to disappoint -all the young ladies in the country.	Let Wickham be your man.
Let Wickham be your man.	He is a pleasant fellow, and would jilt you creditably.”
" Thank you, sir, but a less agreeable man would satisfy to me.	We must not all expect Jane’s good fortune.”
Between the two eldest and herself especially, there subsisted a very particular regard.	They had frequently been staying with her in town.
The first part of Mrs. Gardiner’s business on her arrival was to distribute her presents and describe the newest fashions.	When this was done, she had a less active part to play.
When this was done, she had a less active part to play.	It became her turn to listen.
It became her turn to listen.	Mrs. Bennet had many grievances
to relate, and much to complain of.	They had all been very ill-used since she last saw her sister.
They had all been very ill-used since she last saw her sister.	Two of her girls had been on the point of marriage, and after all there was nothing in it.
But Lizzy I oh, sister ! it is very hard to think that she might have been Mr. Collins’s wife by this time, had not it been for her own perverseness.	He made her an offer in this very room, and she refused him.
He made her an offer in this very room, and she refused him.	The consequence of it is, that Lady Lucas will have a daughter married before I have, and that Longbourn estate is just as much entailed as ever.
The consequence of it is, that Lady Lucas will have a daughter married before I have, and that Longbourn estate is just as much entailed as ever.	The Lucases are very artful people indeed, sister.
The Lucases are very artful people indeed, sister.	They are all for what they can get.
They are all for what they can get.	I am sorry to say it of them, but so it is.
I am sorry to say it of them, but so it is.	It makes me very nervous and poorly, to be thwarted so in my own family, and to have neighbors who think of themselves before anybody else.
When alone with Elizabeth afterwards, she spoke more on the subject.	" It seems likely to have been a desirable match for Jane,” said she.
" It seems likely to have been a desirable match for Jane,” said she.	" I am sorry it went off.
" I am sorry it went off.	But these things happen so often !
" An excellent consolation in its way,” said Elizabeth, " but it will not do for us.	We do not suffer by accident.
It is as often applied to feelings which arise from an half-hour’s acquaintance, as to a real, strong attachment.	Pray, how violent was Mr. Bingley’s love ? ”
” I never saw a more promising inclination ; he was growing quite inattentive to other people, and wholly engrossed by her.	Every time they met, it was more decided and remarkable.
Every time they met, it was more decided and remarkable.	At his own ball he offended two or three young ladies, by not asking them to dance ; and I spoke to him twice myself, without receiving an answer.
At his own ball he offended two or three young ladies, by not asking them to dance ; and I spoke to him twice myself, without receiving an answer.	Could there be finer symptoms ?
Could there be finer symptoms ?	Is not general incivility the very essence of love ? ” -
"Oh, yes! — of that kind of love which I suppose him to have felt.	Poor Jane I am sorry for her, because, with her disposition, she may not get over it immediately.
Poor Jane I am sorry for her, because, with her disposition, she may not get over it immediately.	It had better have happened to you^ Lizzy ; you would have laughed yourself out of it sooner.
It had better have happened to you^ Lizzy ; you would have laughed yourself out of it sooner.	But do you think she would be prevailed on to go back with us ?
" So much the better.	I hope they will not meet at all.
I hope they will not meet at all.	But does not Jane correspond with his sister?
But does not Jane correspond with his sister?	She will not be able to help calling.”
" You are too sensible a girl, Lizzy, to fall in love merely because you are warned against it ; and, therefore, I am not afraid of speaking openly.	Seriously, I would have you be on your guard.
Seriously, I would have you be on your guard.	Do not involve yourself or endeavor to involve him in an affection which the want of fortune would make so very imprudent.
I have nothing to say against him ; he is a most interesting young man ; and if he had the fortune he ought to have, I should think you could not do better.	But as it is, you must not let your fancy run away with you.
But as it is, you must not let your fancy run away with you.	You have sense, and we all expect you to use it.
You have sense, and we all expect you to use it.	Your father would depend on resolutiop and good conduct, I am sure.
Your father would depend on resolutiop and good conduct, I am sure.	You must not disappoint your father.”
” Well, then, you need not be under any alarm.	I will take care of myself, and of Mr. Wickham too.
I will take care of myself, and of Mr. Wickham too.	He shall not be in love with me, if I can prevent it.”
” I beg your pardon ; I will try again.	At present I am not in love with Mr. Wickham ; no, I certainly am not.
But he is, beyond all comparison, the most agreeable man I ever saw — and if he becomes really attached to me — I believe it will be better that he should not.	I see the imprudence of it. — Oh
that abominable Mr. Darcy ! — My father’s opinion of me does me the greatest honor, and I should be miserable to forfeit it.	My father, however, is partial to Mr. Wickham.
I will not be in a hurry to believe myself his first object.	When I am in company with him, I will not be wishing.
When I am in company with him, I will not be wishing.	In short, I will do my best.”
" Perhaps it will be as well if you discourage his coming here so very often.	At least, you should not remind your mother of inviting him.”
" As I did the other day,” said Elizabeth with a conscious smile : " very true, it will be wise in me to refrain from that.	But do not imagine that he is always here so often.
But do not imagine that he is always here so often.	It is on your account that he has been so frequently invited this week.
It is on your account that he has been so frequently invited this week.	You know my mother’s ideas as to ihe necessity of constant company for her friends.
You know my mother’s ideas as to ihe necessity of constant company for her friends.	But really, and upon my honor, I will try to do what I think to be the wisest ; and now I hope you are satisfied.”
^'And I have another favor to ask.	Will you come and see me?”
” I am not likely to leave Kent for some time.	Promise me, therefore, to come to Hunsford.”
” My father and Maria are to come to me in March,” added Charlotte, " and I hope you will consent to be of the party.	Indeed, Eliza, you will be as welcome to me as either of them.”
herself on every point exactly as she might have foreseen.	She wrote cheerfully, seemed surrounded with comforts, and mentioned nothing which she could not praise.
Her impatience for this second letter was as well rewarded as impatience generally is.	Jane had been a week in town without either seeing or hearing from Caroline.
Jane had been a week in town without either seeing or hearing from Caroline.	She accounted for it, however, by supposing that her last letter to her friend from Longboum had by some accident been lost.
I was right, therefore; my last letter had never reached her.	I inquired after their brother, of course.
I inquired after their brother, of course.	He was well, but so much engaged with Mr. Darcy that they scarcely ever saw him.
He was well, but so much engaged with Mr. Darcy that they scarcely ever saw him.	I found that Miss Darcy was expected to dinner.
I found that Miss Darcy was expected to dinner.	I wish I could see her.
