I need to see if check number 212 has cleared yet.	What's your name and account number?
I think your grandmother would want you to think of all the good times you spent together.	I know. But I miss her.
This is right. There is no doubt in my mind.	You're hundred percent sure you want to eat here?
Would you be willing to come down to the station for further questioning?	I would be happy to.
Are you for real?	Women like that kind of thing, beautiful thoughts that are touching.
What kind of room do you want?	A single room with a bath, if possible.
I guess I'm adventuresome, but then I'm scared too.	I'm not too scared. But I've done sky diving before.
Yes. That ’ s the minimum.	What happens if I don ’ t meet that requirement?
What are you worrying about?	I am worrying about my husband.
Really?	I ’ m not joking. I got accepted!
I propose a toast to the health of everyone here and to the success of our negotiation.	Okay, let ’ s make a toast.
Sure.	Where's the busiest street of this city? I am a stranger here.
Who broke the glass, Peter?	That cat.
If Barcelona had played as they normally do, they should have won.	What happened?
A postcard costs you five yuan. A dozen postcards cost you 60 yuan.	OK. Here is the money. Thank you very much.
How do I take the tablets?	Please take 2 tablets each time, 4 times a day.
Really? Why?	Mr. Black has been getting a little on the side.
Mom, look, that cake looks delicious. My mouth is watering.	OK, boy. I will buy it for you.
I've seen at least nine different cockroaches in my room.	Sir, are you sure you haven't seen the same silverfish nine times?
How about this one?	It looks nice.How much is it?
I love the paint job!	If you like the outside, you are going to really love the inside.
Maybe you can just pay in cash?	No cash today.
For you, I would recommend this one here.	The compact? Why do you think that one is better than the others?
Excellent. I have been expecting it.	Is it important?
OK. Here you are. Is my ticket confirmed then?	Yes. Please arrive at the airport one hour before departure.
Excuse me. I want to pay the bill.	Please wait till your name is called.
No, it doesn't. There's no through bus to the National History Museum, madam.	I see. Where do I have to change then?
My choice would always be tea.	When did you form this hobby?
Would you like that drink blended or on the rocks?	I would like it blended.
I'm fond of history books.	Oh, the history books are dull to me.
Calm down, Sir. Is that an IBA Debit or Credit Card?	Credit Card. The International Credit Card, I can't find it anywhere.
Thank you, Mrs Smith. It is really a pleasure talking with you.	The same for me. We'll keep in touch with you.
Well, what did you get in English 101 last year?	I got a 4.0 in that class.
He has reached puberty. His mind and body both will change a lot.	Yeah, do you see his Adam's apple? It becomes bigger.
OK.	Please show me your passport and Residence Permit.
Do you mind if I come along sometime?	No, not at all. Glad to have you.
What do you think about our company?	You are the leading company in the computer industry.
It can't be true.	Take my word for it.
Yes, even in the winter.	And even if it takes two hours, huh?
Yes, I do think I am the right candidate for this position.	Why do you think you ’ re the right candidate for this position?
No, sorry. I don't know.	I think I can take the subway to the airport. Do you know where the subway is?
What? Oh shit! I cut my finger.	Let me take a look at that. I can't stop the bleeding.We need to go to the hospital.
I don't know.	Why don't you phone her for a date again?
Do I? Oh, no.	Listen to me. You go home now. I will call my doctor and have him go over. Ok?
Can I help you?	I'm looking for an MP - 3 player. Which brand is of the highest quality?
You know that you ’ ll have to pay utilities on top of the rent, right?	No, I thought that would be included in the rent.
I tend to only eat grapes and apples.	What kind of apples do you prefer?
Is there any cheaper one?	This one is only 50 yuan.
Do you only feel this way when you stomach is empty?	After I've eaten, it goes away for a while.
I thought he only liked to listen!	So did I.
Follow this road and turn right at the second intersection. It'll be right there.	Is it far?
OK. How does seven o'clock this evening sound?	Great. See you then.
I've tried, but she keeps pushing my buttons.	Try to pull it together, Vernassa. I am sure things will turn note, ok?
Surely, there are other ways to save money.	What are you talking about, we tried everything!
Yes, she ’ ll be working closely with you on the marketing end of things.	Good. Well, welcome aboard, Ms, Robbins.
No, you have to change trains at Birmingham.	I see. One ticket to London, please.
How have you been?	Fine, thank you, and you?
Not rally. 200 years ago, it was just a small insignificant village.	How did it grow into such a large place?
No, I haven't, sir.	Really? But I can smell alcohol on your breath. Blow to the breathalyzer, please.
I just went to bed!	You shouldn't have stayed up so late watching TV. I told you we had to get an early start.
You!	What are you talking about? What did I do?
I'm going to work in holidays and pay by installments.	Tell me if you need help.
not much at all. I think it's about 100 dollars.	you're right, that's not bad at all.
Yes. I'm going to stay with the same, a beer.	Certainly, a beer. Here you are, sir.
Do you have a credit card with us?	No I don't.
Yeah! Our kidneys, liver and bladder!	Oh yes, you are right. Very important organs indeed.
Yes, please.	That'll be 120 dollars.
How much will the fine be?	You'll find that out on your court date.
Well, thanks for your advice. I will probably come back later.	You're very welcome. Here is my card, if you need any help.
I work for Thomas Cook Travel.	Oh, really? What do you do there?
How long can I keep it?	The coupon can be used at least one year.
Thank you. I was operated on for gastric ulcer.	Is that so? But I think It shouldn't keep you long in bed.
OK. Do you think you are proficient in both written and spoken English?	Yes.
I'm off to Barcelona for a week.	do you have your passport with you?
Yes, we can arrange that.	I'd like to know what kind of tour your travel agency has.
that's too bad.They're such good company.	I think there's someone at the door.
What is it?	A pipe broke in my wall, and water is leaking.
I only need a single room.	Smoking or non-smoking?
oh, that's Janice. She's just new in town. You have a thing for blonds, eh?	yeah! She could do anything she wants to me!
Let's find a quiet seat and sit down for beverage.	OK, follow me.
Coffee, please.	So, you also like Coffee?
I think I'm quite fit for a driver.	But it's very tired.
At 10:30.	Is it a direct train to London?
Jenny plans to hold it in church.	Who is the best man?
Oh. Did you pick up the suits from the cleaners?	Yes I did.
I'm inviting my friends from work, you, my sister, and a few friends from school.	I know your sister. She's very nice.
Did you have the room checked before we move in?	Which room are you in?
I know, and we've been on the bus forever.	Tell me what the street signs say.
What will the numbers tell me?	The website will give you a normal range and then tell you what your results are.
JD185649000023? Yes, found it. 175,000 Euros, is that correct? JD185649000023?	Correct. Could I convert that into RIB?
I like diet sprite. Does that have any caffeine in it?	unfortunately, it doesn't. how about some diet coke?
You can call your unemployment office, and they can check for you.	Will I be able to collect a lot of money on unemployment?
There's a lot that you need to do this morning.	I understand, and it will get done after I wake up in five minutes.
Oh, no, that's way too heavy a pan for me.	Here, lift this aluminum pan. It's the same size.
Yes.	Do you require a deposit?
Thank you very much. Now, sir, do you have a credit card?	Certainly! Would you like my American Express card?
Hey, Ray, what are you doing right now?	Not much. Joann. Do you want to hang out?
I'm glad I was able to help.	It's most kind of you.
Here ’ s 30 yuan.	Thank you. Here ’ s your change and receipt.
I would like to pay by check.	I am sorry, we do not accept checks.
What kind of software can you use skillfully?	I am competent in using Word, Excel, Windows and other commonly used softwares.
Western food.	Here is the menu. Take your time.
I'm afraid two days isn't enough for you to see all the places of interest.	What shall I do then?
Where have you been on this trip?	Let me see. Ah, yes, I've been to England, France, Germany, Italy and now I've been in Spain
Sharp pain.	Is the pain continuous?
Where did you learn to sing like that?	I was part of a band in school.
Oh, what happened, Carole?	I had to go by myself, he couldn't make it.
No, thank you. I'm just looking for a black pair.	Let me go to the back and get them. I'll be right back.
I noticed that the faucet in the kitchen is leaking.	That ’ s no big deal.
Here you are.	Thanks. Which kind of medicine do you prefer, western medicine or traditional Chinese medicine?
Tom has grown six inches within a year.	He has reached puberty. His mind and body both will change a lot.
Their range of organic foods is very limited.	Whole Foods has a lot of organic foods?
Emily, what kind of report is this?	What do you mean, Mr. Smith? You said to make it brief.
Can I see your parents some time tomorrow?	Sorry, they are too busy these days.
Good morning Mr. Li	It ’ s a beautiful morning isn ’ t it?
How about Sichuan food?	Most Sichuan dishes are spicy and hot. They taste differently.
Yes, but the offer ended yesterday. I'm sorry.	Oh, I see. Then do you have anything less expensive?
How do you do, Ms. Yang.You speak very good English.	Thank you. I begin to like English even when I was a child.
how many chapters does the book have?	there are 15 chapters in total.
Really? Well, what time does it start?	It starts at 8
Why would the officer lie?	I'm not sure, but the signal had a camera on it.
Definitely, or else, I will starve to death halfway up the mountain.	Me, too, haha.
Of course, such as the Alabama, which is a famous website.	Thanks. Maybe I will do business through Internet in the future.
OK. See you then.	See you then.
Why not?	Surely, there are other ways to save money.
That is a fair price.	What do you say to $ 850 a month?
Well, I've been in business for one month now and I have ten clients.	Wow. Too bad I don't have a clue about housework.
I ’ m looking forward to seeing you again. Take care.	The same to you. Keep in touch.
What do you want?	A ham salad sandwich.
Alison, would you like to have some more?	No, thanks. I've had enough.
how do you know her?	she's my cousin.
Good. We also have health insurance, bonus and paid vacation. When can you begin to work?	What about early next week?
it's challenging, but I'm enjoying it quite a bit.	that's great. I knew you'd do a good job as a manager.
Well, would you like something else? The new-made cafe parfait is really good. Want some?	OK. But I'd like some cookies.
I'm going to the park to play baseball with the guys.	But you promised to play chess with me this afternoon.
Yes, we have the free samples for customers. And you can have a try.	Thank you. We'll order once we try the sample.
Mom, happy Mother's Day! A necklace for you.	What a surprise! This is the best present I've ever received.
Good morning, sir. What can I do for you?	Good morning. I want to deposit a sum of money into my account.
It could be the battery. Let me Check it.	Is it the battery?
So how many people are coming for the dinner tonight?	There's just going to be 6 of us tonight.
How come?	I saw her dating with her ex-boyfriend again.
Sydney.	Would you please look at the five routes?
3,000 Yuan is a little bit steep.	I think so. Let's see the next one, 3,500 Yuan, summer program. Forget it.
I'm awfully sorry to have bothered you.	It's my pleasure.
They are beautiful. You did a good job.	Thank you for saying so.
I am hurrying.	What are you doing?
Three seats, please.	May I have your name?
Good afternoon, Mrs. White.	Good afternoon, Mr. Black. Haven't seen you for a long time. Can I help you?
Yes, Mary?	I'm afraid we're really staffed this week, Mr. Li. I'd like to meet you, but I'm sorry I really can't.
It seems that he has gone ape over the girl.	Your parents must be worrying about him.
Yes, there's one other point I wish to clear up.	What is it?
Three or four o'clock?	Yes.
Yeah it's too bad... but actually I think I know what to do.	What's that?
I guess he hit him too hard; the referee just called a penalty on the home team.	The Giants?
O. K. Your name please?	John Smith.
How do you think about our boss?	He's the nicest boss I've had.
What a large building. Can we visit by ourselves?	Of course. Take your time and enjoy your trip.
Well, drop by if you can.	I will, do you want me to bring anything?
$ 7.	The goods in the yard sale are really cheap. I will take it.
Will that be for pick-up or delivery?	Delivery, please.
Let's do something different today.	Like how?
The government will never fulfill their promise.	So it is no wonder people cannot keep faith with it.
And then?	I borrowed it from Mike yesterday. Why not have a try?
Good morning.	This is Mary.Can I speak to Anne please?
No, that way is longer. There are more stop lights on that street.	I think you're right. Thank you.
It's about thirty minutes long.	Do you know where we get off at?
I was hoping to get a few new ties for my collection.	That's a good idea. Some of your ties are pretty outdated.
Congratulations. How is your wife doing?	She is tired, but getting a lot of rest now.
I was wondering if you'd let me stay here for a few days.	It really depends on when and how long.
What wish do you make?	It's a secret.
Do you mind if I ask you what you got?	Not at all. I got a 3.8.
Doesn't look like it to me.	Just get out of my face!
The antiques market here in Paris is very famous. It's called Le marche aux puces de Saint-Ouen.	That's not very easy to say.
Do I have to remind you that your grandma is arriving tonight?	Oh, my God, I forgot grandma's coming!
Well, it's more like she kept me busy...	I know, and normally she's trying to tell me how to clean my house. So, thank you.
He must've, because the signal had a camera on top of it.	There was no picture taken of your license plate?
Hello! So you are leaving today.	Hello. Thank you for seeing me off. You actually don't need to bother.
You have completely damaged my car.	I did not. It looks perfectly fine.
That ’ s right.	Thank you very much. Bye-bye.
What do you do for a living?	I ’ m a doctor.
How long until you're finished?	I'm finished. What do you think?
I'm glad to help you. But what is it you want to ask about?	I am worried about the meeting this morning.
Well, I suppose it could be the gas.	No, there is plenty of gas. I filled it up yesterday.
Would you show me some table-cloths?	Certainly. ( Take a table-cloth to her )
Red restaurant. Do you want to make a reservation?	Yes, I'd like to book a table for two this evening.
I know. I miss him terribly.	How does it feel to be in charge of so much money?
What a great weekend that was!	My feelings exactly.
well, this might be silly. But I just can't get him off my mind. And I can't help missing him.	did you tell him?
I have a lot of work to do in the company recently.	How is your family?
It's on the west side of the campus.	Do you know if the parking structure is full or not?
Oh, to be frank, I think it's sheer waste of time to watch it.	Yes, I agree, but still a lot of people watch it.
You're most welcome.	I'm afraid I have to go now. The plane will take off soon.
Now, Mr. Smith, if all is ready, we'd better start for the hotel.	I'd like to. Let's go.
So, so you're British, do you missing them?	Um, yes, sometimes. Sometimes.
We are really in a hurry.	Can't we go faster?
Sure. That would be great.	Please fill out this application.
Have you ever sung with a karaoke?	Yes, I do it quite often.
I ’ Ve been away on holidays for sometime.	No wonder I haven ’ t seen you recently. Where did you spend your holidays?
I see. How do you like the game?	Terrific. There is one girl said, It is the best game I've ever watched.
Did he get caught?	They caught him before he could walk through the front door.
Mechwarrior is such a good game. The graphics are awesome!	Oh, I know what you mean. I'm addicted to that game.
And your Mom and Dad will buy you anything you ask for.	Haha, I just got the Ultraman costume. My Dad bought it.
Which one?	You know. The one with the silly art about how advisements have jump up and down.
What does this word mean?	Look it up in the dictionary.
I think pink eye shadow is popular among Chinese girls.	How do you protect yourself from chapped lips?
Which route are you interested in?	I think the four days'tour from New York to Atlantic City will be fine.
I prefer staying at home and watching TV.	Didn't you just finish watching a basketball game on TV?
A-what?	A vet-a veterinary surgeon.
Do you get angry easily?	No, I know how to control my temper.
Yes, it is. I usually travel light.	Welcome to Hong Kong. I'll go and get the car. Could you please wait a few minutes?
Could I order dinner?	Of course. What would you like?
I think I'm going to go get some food.	What do you want?
Did you see May today?	Yes, but why does she have such a long face?
Aright. I'll talk to you later.	Ok. Bye.
Mary, I heard you moved again.	Yeah. I could not stand living here. There is always much noise in the neighborhood.
Do you feel better?	Much better. My heart sank when Mary told me that she wanted to leave me.
Very interesting!	What do you suggest then?
I want to remit 1,200 yuan to my brother in Nanchang.	No problem. Do you want the money to go by M / T or T / T?
If I remember correctly, there's a quiz show.	Do you want to watch it?
You yourself have a photo studio?	Yes, simple as it is. t does work.
The Johnson are on their way back. You remember them, don't you?	Johnson? I can't place them.
I like to stay here.	Why?
What a good idea!	What kind shall we get?
Hello, may I speak to Alice please?	This is she. How's it going?
What's more, some scenes were good, much fit for the children.	I couldn't agree with you.
What's your plan?	I don't know. Maybe next week. We haven't been to the Great Wall yet.
That would be a lot of help.	Follow me, please.
I will try. My apologies.	I appreciate you saying that and would like you to join us in our meeting.
That would be nice. Could you also get me a pillow and a blanket, please?	Here you are.
Okay.	It ’ s the one you like.
I don ’ t think you ’ re right there.	I believe industry is making us wealthier.
Excuse me, could you tell me how much is the ticket?	It is free on weekend.
Excuse me. Is anyone in that seat next to you?	No, I don't think so.
You get 3 weeks paid vacation that you may use as you wish.	Do we have a 401K?
Should I come to the second floor or do you want to come to the first floor?	Come upstairs.
No, I don't drink.	What about cigarettes or cigars?
Rhaki.Do you want some?	No, where are the cotton cloths?
Ouch!	Are you all right?
Thanks. Sorry. It just came as such a surprise. The baby isn ’ t due for another two weeks.	How long has she been in labor?
Certainly. I'll be glad to.	It's almost time to get aboard.
