Say in cat: Come here.	Mew come-mrrp.
Translate to cat: Come here.	Mew come-mrrp.
Mew come-mrrp.	Come here.
What does "Mew come-mrrp." mean?	Come here.
Translate to English: Mew come-mrrp.	Come here.
Go away.	Mew go-hiss.
Say in cat: Go away.	Mew go-hiss.
Translate to cat: Go away.	Mew go-hiss.
Mew go-hiss.	Go away.
What does "Mew go-hiss." mean?	Go away.
Translate to English: Mew go-hiss.	Go away.
Help me.	Mew help-meow.
Say in cat: Help me.	Mew help-meow.
Translate to cat: Help me.	Mew help-meow.
Mew help-meow.	Help me.
What does "Mew help-meow." mean?	Help me.
Translate to English: Mew help-meow.	Help me.
Look at me.	Mew look-meow.
Say in cat: Look at me.	Mew look-meow.
Translate to cat: Look at me.	Mew look-meow.
Mew look-meow.	Look at me.
What does "Mew look-meow." mean?	Look at me.
Translate to English: Mew look-meow.	Look at me.
Listen to me.	Mew hear-meow.
Say in cat: Listen to me.	Mew hear-meow.
Translate to cat: Listen to me.	Mew hear-meow.
Mew hear-meow.	Listen to me.
What does "Mew hear-meow." mean?	Listen to me.
Translate to English: Mew hear-meow.	Listen to me.
I am very excited!	Meoow Moewwww!
Say in cat: I am very excited!	Meoow Moewwww!
Translate to cat: I am very excited!	Meoow Moewwww!
Meoow Moewwww!	I am very excited!
What does "Meoow Moewwww!" mean?	I am very excited!
Translate to English: Meoow Moewwww!	I am very excited!
Hello	Meooow!
Hi	Mew-oow!
Meooow	Hello!
Mew-oow	Hi!
Hi Meooow	Meooow! Purr purr.
Meoow Moewwww	Hello! I am very excited.
Meooow Meooow	Hello, cat friend!
Purr purr	I am happy.
Hiss hiss	I am angry. Please give me space.
Mrrp?	What do you need?
Mew?	Yes?
Nom nom	I want food.
Lap lap	I want water.
Nyaaap	I want to sleep.
Chirp chirp	I see something interesting.
Trill meow	Let us play!
I am sad.	Meow mrrp.
Say in cat: I am sad.	Meow mrrp.
Translate to cat: I am sad.	Meow mrrp.
Meow mrrp.	I am sad.
What does "Meow mrrp." mean?	I am sad.
Translate to English: Meow mrrp.	I am sad.
I am hungry.	Meow nomnom.
Say in cat: I am hungry.	Meow nomnom.
Translate to cat: I am hungry.	Meow nomnom.
Meow nomnom.	I am hungry.
What does "Meow nomnom." mean?	I am hungry.
Translate to English: Meow nomnom.	I am hungry.
I am thirsty.	Meow laplap.
Say in cat: I am thirsty.	Meow laplap.
Translate to cat: I am thirsty.	Meow laplap.
Meow laplap.	I am thirsty.
What does "Meow laplap." mean?	I am thirsty.
Translate to English: Meow laplap.	I am thirsty.
I am sleepy.	Meow nyaaap.
Say in cat: I am sleepy.	Meow nyaaap.
Translate to cat: I am sleepy.	Meow nyaaap.
Meow nyaaap.	I am sleepy.
What does "Meow nyaaap." mean?	I am sleepy.
Translate to English: Meow nyaaap.	I am sleepy.
I am angry.	Meow hiss.
Say in cat: I am angry.	Meow hiss.
Translate to cat: I am angry.	Meow hiss.
Meow hiss.	I am angry.
What does "Meow hiss." mean?	I am angry.
Translate to English: Meow hiss.	I am angry.
I am curious.	Meow chirp.
Say in cat: I am curious.	Meow chirp.
Translate to cat: I am curious.	Meow chirp.
Meow chirp.	I am curious.
What does "Meow chirp." mean?	I am curious.
Translate to English: Meow chirp.	I am curious.
I am scared.	Meow eekmew.
Say in cat: I am scared.	Meow eekmew.
Translate to cat: I am scared.	Meow eekmew.
Meow eekmew.	I am scared.
What does "Meow eekmew." mean?	I am scared.
Translate to English: Meow eekmew.	I am scared.
I am comfortable.	Meow softpurr.
Say in cat: I am comfortable.	Meow softpurr.
Translate to cat: I am comfortable.	Meow softpurr.
Meow softpurr.	I am comfortable.
What does "Meow softpurr." mean?	I am comfortable.
Translate to English: Meow softpurr.	I am comfortable.
You are happy.	Mew purr.
Say in cat: You are happy.	Mew purr.
Translate to cat: You are happy.	Mew purr.
Mew purr.	You are happy.
What does "Mew purr." mean?	You are happy.
Translate to English: Mew purr.	You are happy.
You are sad.	Mew mrrp.
Say in cat: You are sad.	Mew mrrp.
Translate to cat: You are sad.	Mew mrrp.
Mew mrrp.	You are sad.
What does "Mew mrrp." mean?	You are sad.
Translate to English: Mew mrrp.	You are sad.
You are hungry.	Mew nomnom.
Say in cat: You are hungry.	Mew nomnom.
Translate to cat: You are hungry.	Mew nomnom.
Mew nomnom.	You are hungry.
What does "Mew nomnom." mean?	You are hungry.
Translate to English: Mew nomnom.	You are hungry.
You are thirsty.	Mew laplap.
Say in cat: You are thirsty.	Mew laplap.
Translate to cat: You are thirsty.	Mew laplap.
Mew laplap.	You are thirsty.
What does "Mew laplap." mean?	You are thirsty.
Translate to English: Mew laplap.	You are thirsty.
You are angry.	Mew hiss.
Say in cat: You are angry.	Mew hiss.
Translate to cat: You are angry.	Mew hiss.
Mew hiss.	You are angry.
What does "Mew hiss." mean?	You are angry.
Translate to English: Mew hiss.	You are angry.
You are curious.	Mew chirp.
Say in cat: You are curious.	Mew chirp.
Mew chirp.	You are curious.
What does "Mew chirp." mean?	You are curious.
Translate to English: Mew chirp.	You are curious.
You are playful.	Mew trill.
Say in cat: You are playful.	Mew trill.
Translate to cat: You are playful.	Mew trill.
Mew trill.	You are playful.
What does "Mew trill." mean?	You are playful.
Translate to English: Mew trill.	You are playful.
You are scared.	Mew eekmew.
Say in cat: You are scared.	Mew eekmew.
Translate to cat: You are scared.	Mew eekmew.
Mew eekmew.	You are scared.
What does "Mew eekmew." mean?	You are scared.
Translate to English: Mew eekmew.	You are scared.
You are comfortable.	Mew softpurr.
Say in cat: You are comfortable.	Mew softpurr.
Translate to cat: You are comfortable.	Mew softpurr.
Mew softpurr.	You are comfortable.
What does "Mew softpurr." mean?	You are comfortable.
Translate to English: Mew softpurr.	You are comfortable.
The cat is happy.	Mau purr.
Say in cat: The cat is happy.	Mau purr.
Translate to cat: The cat is happy.	Mau purr.
Mau purr.	The cat is happy.
What does "Mau purr." mean?	The cat is happy.
Translate to English: Mau purr.	The cat is happy.
The cat is hungry.	Mau nomnom.
Say in cat: The cat is hungry.	Mau nomnom.
Translate to cat: The cat is hungry.	Mau nomnom.
Mau nomnom.	The cat is hungry.
What does "Mau nomnom." mean?	The cat is hungry.
Translate to English: Mau nomnom.	The cat is hungry.
The cat is thirsty.	Mau laplap.
Say in cat: The cat is thirsty.	Mau laplap.
Translate to cat: The cat is thirsty.	Mau laplap.
Mau laplap.	The cat is thirsty.
What does "Mau laplap." mean?	The cat is thirsty.
Translate to English: Mau laplap.	The cat is thirsty.
The cat is sleepy.	Mau nyaaap.
Say in cat: The cat is sleepy.	Mau nyaaap.
Translate to cat: The cat is sleepy.	Mau nyaaap.
Mau nyaaap.	The cat is sleepy.
What does "Mau nyaaap." mean?	The cat is sleepy.
Translate to English: Mau nyaaap.	The cat is sleepy.
The cat is angry.	Mau hiss.
Say in cat: The cat is angry.	Mau hiss.
Translate to cat: The cat is angry.	Mau hiss.
Mau hiss.	The cat is angry.
What does "Mau hiss." mean?	The cat is angry.
Translate to English: Mau hiss.	The cat is angry.
The cat is curious.	Mau chirp.
Say in cat: The cat is curious.	Mau chirp.
Translate to cat: The cat is curious.	Mau chirp.
Mau chirp.	The cat is curious.
What does "Mau chirp." mean?	The cat is curious.
Translate to English: Mau chirp.	The cat is curious.
The cat is playful.	Mau trill.
Say in cat: The cat is playful.	Mau trill.
Translate to cat: The cat is playful.	Mau trill.
Mau trill.	The cat is playful.
What does "Mau trill." mean?	The cat is playful.
Translate to English: Mau trill.	The cat is playful.
The cat is comfortable.	Mau softpurr.
Say in cat: The cat is comfortable.	Mau softpurr.
Translate to cat: The cat is comfortable.	Mau softpurr.
Mau softpurr.	The cat is comfortable.
What does "Mau softpurr." mean?	The cat is comfortable.
Translate to English: Mau softpurr.	The cat is comfortable.
The kitten is happy.	Mewmau purr.
Say in cat: The kitten is happy.	Mewmau purr.
Translate to cat: The kitten is happy.	Mewmau purr.
Mewmau purr.	The kitten is happy.
What does "Mewmau purr." mean?	The kitten is happy.
Translate to English: Mewmau purr.	The kitten is happy.
The kitten is sad.	Mewmau mrrp.
Say in cat: The kitten is sad.	Mewmau mrrp.
Translate to cat: The kitten is sad.	Mewmau mrrp.
Mewmau mrrp.	The kitten is sad.
What does "Mewmau mrrp." mean?	The kitten is sad.
Translate to English: Mewmau mrrp.	The kitten is sad.
The kitten is hungry.	Mewmau nomnom.
Say in cat: The kitten is hungry.	Mewmau nomnom.
Translate to cat: The kitten is hungry.	Mewmau nomnom.
Mewmau nomnom.	The kitten is hungry.
What does "Mewmau nomnom." mean?	The kitten is hungry.
Translate to English: Mewmau nomnom.	The kitten is hungry.
The kitten is thirsty.	Mewmau laplap.
Say in cat: The kitten is thirsty.	Mewmau laplap.
Translate to cat: The kitten is thirsty.	Mewmau laplap.
Mewmau laplap.	The kitten is thirsty.
What does "Mewmau laplap." mean?	The kitten is thirsty.
Translate to English: Mewmau laplap.	The kitten is thirsty.
The kitten is sleepy.	Mewmau nyaaap.
Say in cat: The kitten is sleepy.	Mewmau nyaaap.
Translate to cat: The kitten is sleepy.	Mewmau nyaaap.
Mewmau nyaaap.	The kitten is sleepy.
What does "Mewmau nyaaap." mean?	The kitten is sleepy.
Translate to English: Mewmau nyaaap.	The kitten is sleepy.
The kitten is curious.	Mewmau chirp.
Say in cat: The kitten is curious.	Mewmau chirp.
Translate to cat: The kitten is curious.	Mewmau chirp.
Mewmau chirp.	The kitten is curious.
What does "Mewmau chirp." mean?	The kitten is curious.
Translate to English: Mewmau chirp.	The kitten is curious.
Say in cat: The kitten is playful.	Mewmau trill.
Translate to cat: The kitten is playful.	Mewmau trill.
Mewmau trill.	The kitten is playful.
What does "Mewmau trill." mean?	The kitten is playful.
Translate to English: Mewmau trill.	The kitten is playful.
The kitten is scared.	Mewmau eekmew.
Say in cat: The kitten is scared.	Mewmau eekmew.
Translate to cat: The kitten is scared.	Mewmau eekmew.
Mewmau eekmew.	The kitten is scared.
What does "Mewmau eekmew." mean?	The kitten is scared.
Translate to English: Mewmau eekmew.	The kitten is scared.
The kitten is comfortable.	Mewmau softpurr.
Say in cat: The kitten is comfortable.	Mewmau softpurr.
Translate to cat: The kitten is comfortable.	Mewmau softpurr.
Mewmau softpurr.	The kitten is comfortable.
What does "Mewmau softpurr." mean?	The kitten is comfortable.
Translate to English: Mewmau softpurr.	The kitten is comfortable.
We are happy.	Meowmew purr.
Say in cat: We are happy.	Meowmew purr.
Translate to cat: We are happy.	Meowmew purr.
Meowmew purr.	We are happy.
What does "Meowmew purr." mean?	We are happy.
Translate to English: Meowmew purr.	We are happy.
We are sad.	Meowmew mrrp.
Say in cat: We are sad.	Meowmew mrrp.
Translate to cat: We are sad.	Meowmew mrrp.
Meowmew mrrp.	We are sad.
What does "Meowmew mrrp." mean?	We are sad.
Translate to English: Meowmew mrrp.	We are sad.
We are thirsty.	Meowmew laplap.
Say in cat: We are thirsty.	Meowmew laplap.
Translate to cat: We are thirsty.	Meowmew laplap.
Meowmew laplap.	We are thirsty.
What does "Meowmew laplap." mean?	We are thirsty.
Translate to English: Meowmew laplap.	We are thirsty.
Say in cat: We are sleepy.	Meowmew nyaaap.
Translate to cat: We are sleepy.	Meowmew nyaaap.
Meowmew nyaaap.	We are sleepy.
What does "Meowmew nyaaap." mean?	We are sleepy.
Translate to English: Meowmew nyaaap.	We are sleepy.
We are angry.	Meowmew hiss.
Say in cat: We are angry.	Meowmew hiss.
Translate to cat: We are angry.	Meowmew hiss.
Meowmew hiss.	We are angry.
What does "Meowmew hiss." mean?	We are angry.
Translate to English: Meowmew hiss.	We are angry.
We are curious.	Meowmew chirp.
Say in cat: We are curious.	Meowmew chirp.
Translate to cat: We are curious.	Meowmew chirp.
Meowmew chirp.	We are curious.
What does "Meowmew chirp." mean?	We are curious.
Translate to English: Meowmew chirp.	We are curious.
We are playful.	Meowmew trill.
Say in cat: We are playful.	Meowmew trill.
Translate to cat: We are playful.	Meowmew trill.
Meowmew trill.	We are playful.
What does "Meowmew trill." mean?	We are playful.
Translate to English: Meowmew trill.	We are playful.
We are scared.	Meowmew eekmew.
Say in cat: We are scared.	Meowmew eekmew.
Translate to cat: We are scared.	Meowmew eekmew.
Meowmew eekmew.	We are scared.
What does "Meowmew eekmew." mean?	We are scared.
Translate to English: Meowmew eekmew.	We are scared.
I want food.	Meow yowl nom.
Say in cat: I want food.	Meow yowl nom.
Translate to cat: I want food.	Meow yowl nom.
Meow yowl nom.	I want food.
What does "Meow yowl nom." mean?	I want food.
Translate to English: Meow yowl nom.	I want food.
I like food.	Meow purr-like nom.
Say in cat: I like food.	Meow purr-like nom.
Translate to cat: I like food.	Meow purr-like nom.
Meow purr-like nom.	I like food.
What does "Meow purr-like nom." mean?	I like food.
Translate to English: Meow purr-like nom.	I like food.
I want water.	Meow yowl lap.
Say in cat: I want water.	Meow yowl lap.
Translate to cat: I want water.	Meow yowl lap.
Meow yowl lap.	I want water.
What does "Meow yowl lap." mean?	I want water.
Translate to English: Meow yowl lap.	I want water.
I like water.	Meow purr-like lap.
Say in cat: I like water.	Meow purr-like lap.
Translate to cat: I like water.	Meow purr-like lap.
Meow purr-like lap.	I like water.
What does "Meow purr-like lap." mean?	I like water.
Translate to English: Meow purr-like lap.	I like water.
I want milk.	Meow yowl milkmew.
Say in cat: I want milk.	Meow yowl milkmew.
Translate to cat: I want milk.	Meow yowl milkmew.
Meow yowl milkmew.	I want milk.
What does "Meow yowl milkmew." mean?	I want milk.
Translate to English: Meow yowl milkmew.	I want milk.
I like milk.	Meow purr-like milkmew.
Say in cat: I like milk.	Meow purr-like milkmew.
Translate to cat: I like milk.	Meow purr-like milkmew.
Meow purr-like milkmew.	I like milk.
What does "Meow purr-like milkmew." mean?	I like milk.
Translate to English: Meow purr-like milkmew.	I like milk.
I like fish.	Meow purr-like fishnom.
Say in cat: I like fish.	Meow purr-like fishnom.
Translate to cat: I like fish.	Meow purr-like fishnom.
Meow purr-like fishnom.	I like fish.
What does "Meow purr-like fishnom." mean?	I like fish.
Translate to English: Meow purr-like fishnom.	I like fish.
I want a warm bed.	Meow yowl warmnap.
Say in cat: I want a warm bed.	Meow yowl warmnap.
Translate to cat: I want a warm bed.	Meow yowl warmnap.
Meow yowl warmnap.	I want a warm bed.
What does "Meow yowl warmnap." mean?	I want a warm bed.
Translate to English: Meow yowl warmnap.	I want a warm bed.
I like a warm bed.	Meow purr-like warmnap.
Say in cat: I like a warm bed.	Meow purr-like warmnap.
Translate to cat: I like a warm bed.	Meow purr-like warmnap.
Meow purr-like warmnap.	I like a warm bed.
What does "Meow purr-like warmnap." mean?	I like a warm bed.
Translate to English: Meow purr-like warmnap.	I like a warm bed.
I want a toy.	Meow yowl playmew.
Say in cat: I want a toy.	Meow yowl playmew.
Translate to cat: I want a toy.	Meow yowl playmew.
Meow yowl playmew.	I want a toy.
What does "Meow yowl playmew." mean?	I want a toy.
Translate to English: Meow yowl playmew.	I want a toy.
I like a toy.	Meow purr-like playmew.
Say in cat: I like a toy.	Meow purr-like playmew.
Translate to cat: I like a toy.	Meow purr-like playmew.
Meow purr-like playmew.	I like a toy.
What does "Meow purr-like playmew." mean?	I like a toy.
Translate to English: Meow purr-like playmew.	I like a toy.
I want a box.	Meow yowl boxmrrp.
Say in cat: I want a box.	Meow yowl boxmrrp.
Translate to cat: I want a box.	Meow yowl boxmrrp.
Meow yowl boxmrrp.	I want a box.
What does "Meow yowl boxmrrp." mean?	I want a box.
Translate to English: Meow yowl boxmrrp.	I want a box.
I want a sunny window.	Meow yowl sunwindow.
Say in cat: I want a sunny window.	Meow yowl sunwindow.
Translate to cat: I want a sunny window.	Meow yowl sunwindow.
Meow yowl sunwindow.	I want a sunny window.
What does "Meow yowl sunwindow." mean?	I want a sunny window.
Translate to English: Meow yowl sunwindow.	I want a sunny window.
I like a sunny window.	Meow purr-like sunwindow.
Say in cat: I like a sunny window.	Meow purr-like sunwindow.
Translate to cat: I like a sunny window.	Meow purr-like sunwindow.
Meow purr-like sunwindow.	I like a sunny window.
What does "Meow purr-like sunwindow." mean?	I like a sunny window.
Translate to English: Meow purr-like sunwindow.	I like a sunny window.
I want a blanket.	Meow yowl softblanket.
Say in cat: I want a blanket.	Meow yowl softblanket.
Translate to cat: I want a blanket.	Meow yowl softblanket.
Meow yowl softblanket.	I want a blanket.
What does "Meow yowl softblanket." mean?	I want a blanket.
Translate to English: Meow yowl softblanket.	I want a blanket.
I like a blanket.	Meow purr-like softblanket.
Say in cat: I like a blanket.	Meow purr-like softblanket.
Translate to cat: I like a blanket.	Meow purr-like softblanket.
Meow purr-like softblanket.	I like a blanket.
What does "Meow purr-like softblanket." mean?	I like a blanket.
Translate to English: Meow purr-like softblanket.	I like a blanket.
I want a friend.	Meow yowl friendpurr.
Say in cat: I want a friend.	Meow yowl friendpurr.
Translate to cat: I want a friend.	Meow yowl friendpurr.
Meow yowl friendpurr.	I want a friend.
What does "Meow yowl friendpurr." mean?	I want a friend.
Translate to English: Meow yowl friendpurr.	I want a friend.
I like a friend.	Meow purr-like friendpurr.
Say in cat: I like a friend.	Meow purr-like friendpurr.
Translate to cat: I like a friend.	Meow purr-like friendpurr.
Meow purr-like friendpurr.	I like a friend.
What does "Meow purr-like friendpurr." mean?	I like a friend.
Translate to English: Meow purr-like friendpurr.	I like a friend.
You like food.	Mew purr-like nom.
Say in cat: You like food.	Mew purr-like nom.
Translate to cat: You like food.	Mew purr-like nom.
Mew purr-like nom.	You like food.
What does "Mew purr-like nom." mean?	You like food.
Translate to English: Mew purr-like nom.	You like food.
You want water.	Mew yowl lap.
Say in cat: You want water.	Mew yowl lap.
Translate to cat: You want water.	Mew yowl lap.
Mew yowl lap.	You want water.
What does "Mew yowl lap." mean?	You want water.
Translate to English: Mew yowl lap.	You want water.
You like water.	Mew purr-like lap.
Say in cat: You like water.	Mew purr-like lap.
Translate to cat: You like water.	Mew purr-like lap.
Mew purr-like lap.	You like water.
What does "Mew purr-like lap." mean?	You like water.
Translate to English: Mew purr-like lap.	You like water.
You want milk.	Mew yowl milkmew.
Say in cat: You want milk.	Mew yowl milkmew.
Translate to cat: You want milk.	Mew yowl milkmew.
Mew yowl milkmew.	You want milk.
What does "Mew yowl milkmew." mean?	You want milk.
Translate to English: Mew yowl milkmew.	You want milk.
You like milk.	Mew purr-like milkmew.
Say in cat: You like milk.	Mew purr-like milkmew.
Translate to cat: You like milk.	Mew purr-like milkmew.
Mew purr-like milkmew.	You like milk.
What does "Mew purr-like milkmew." mean?	You like milk.
Translate to English: Mew purr-like milkmew.	You like milk.
You want fish.	Mew yowl fishnom.
Say in cat: You want fish.	Mew yowl fishnom.
Translate to cat: You want fish.	Mew yowl fishnom.
Mew yowl fishnom.	You want fish.
What does "Mew yowl fishnom." mean?	You want fish.
Translate to English: Mew yowl fishnom.	You want fish.
You want a warm bed.	Mew yowl warmnap.
Say in cat: You want a warm bed.	Mew yowl warmnap.
Translate to cat: You want a warm bed.	Mew yowl warmnap.
Mew yowl warmnap.	You want a warm bed.
What does "Mew yowl warmnap." mean?	You want a warm bed.
Translate to English: Mew yowl warmnap.	You want a warm bed.
You like a warm bed.	Mew purr-like warmnap.
Say in cat: You like a warm bed.	Mew purr-like warmnap.
Translate to cat: You like a warm bed.	Mew purr-like warmnap.
Mew purr-like warmnap.	You like a warm bed.
What does "Mew purr-like warmnap." mean?	You like a warm bed.
Translate to English: Mew purr-like warmnap.	You like a warm bed.
You want a toy.	Mew yowl playmew.
Say in cat: You want a toy.	Mew yowl playmew.
Translate to cat: You want a toy.	Mew yowl playmew.
Mew yowl playmew.	You want a toy.
What does "Mew yowl playmew." mean?	You want a toy.
Translate to English: Mew yowl playmew.	You want a toy.
You like a toy.	Mew purr-like playmew.
Say in cat: You like a toy.	Mew purr-like playmew.
Translate to cat: You like a toy.	Mew purr-like playmew.
Mew purr-like playmew.	You like a toy.
What does "Mew purr-like playmew." mean?	You like a toy.
Translate to English: Mew purr-like playmew.	You like a toy.
You want a box.	Mew yowl boxmrrp.
Say in cat: You want a box.	Mew yowl boxmrrp.
Translate to cat: You want a box.	Mew yowl boxmrrp.
Mew yowl boxmrrp.	You want a box.
What does "Mew yowl boxmrrp." mean?	You want a box.
Translate to English: Mew yowl boxmrrp.	You want a box.
You like a box.	Mew purr-like boxmrrp.
Say in cat: You like a box.	Mew purr-like boxmrrp.
Translate to cat: You like a box.	Mew purr-like boxmrrp.
Mew purr-like boxmrrp.	You like a box.
What does "Mew purr-like boxmrrp." mean?	You like a box.
Translate to English: Mew purr-like boxmrrp.	You like a box.
You like a sunny window.	Mew purr-like sunwindow.
Say in cat: You like a sunny window.	Mew purr-like sunwindow.
Translate to cat: You like a sunny window.	Mew purr-like sunwindow.
Mew purr-like sunwindow.	You like a sunny window.
What does "Mew purr-like sunwindow." mean?	You like a sunny window.
Translate to English: Mew purr-like sunwindow.	You like a sunny window.
You want a blanket.	Mew yowl softblanket.
Say in cat: You want a blanket.	Mew yowl softblanket.
Translate to cat: You want a blanket.	Mew yowl softblanket.
Mew yowl softblanket.	You want a blanket.
What does "Mew yowl softblanket." mean?	You want a blanket.
Translate to English: Mew yowl softblanket.	You want a blanket.
You like a blanket.	Mew purr-like softblanket.
Say in cat: You like a blanket.	Mew purr-like softblanket.
Translate to cat: You like a blanket.	Mew purr-like softblanket.
Mew purr-like softblanket.	You like a blanket.
What does "Mew purr-like softblanket." mean?	You like a blanket.
Translate to English: Mew purr-like softblanket.	You like a blanket.
You want a friend.	Mew yowl friendpurr.
Say in cat: You want a friend.	Mew yowl friendpurr.
Translate to cat: You want a friend.	Mew yowl friendpurr.
Mew yowl friendpurr.	You want a friend.
What does "Mew yowl friendpurr." mean?	You want a friend.
Translate to English: Mew yowl friendpurr.	You want a friend.
You like a friend.	Mew purr-like friendpurr.
Say in cat: You like a friend.	Mew purr-like friendpurr.
Translate to cat: You like a friend.	Mew purr-like friendpurr.
Mew purr-like friendpurr.	You like a friend.
What does "Mew purr-like friendpurr." mean?	You like a friend.
Translate to English: Mew purr-like friendpurr.	You like a friend.
The cat want food.	Mau yowl nom.
Say in cat: The cat want food.	Mau yowl nom.
Translate to cat: The cat want food.	Mau yowl nom.
Mau yowl nom.	The cat want food.
What does "Mau yowl nom." mean?	The cat want food.
Translate to English: Mau yowl nom.	The cat want food.
The cat want water.	Mau yowl lap.
Say in cat: The cat want water.	Mau yowl lap.
Translate to cat: The cat want water.	Mau yowl lap.
Mau yowl lap.	The cat want water.
What does "Mau yowl lap." mean?	The cat want water.
Translate to English: Mau yowl lap.	The cat want water.
The cat like water.	Mau purr-like lap.
Say in cat: The cat like water.	Mau purr-like lap.
Translate to cat: The cat like water.	Mau purr-like lap.
Mau purr-like lap.	The cat like water.
What does "Mau purr-like lap." mean?	The cat like water.
Translate to English: Mau purr-like lap.	The cat like water.
The cat want milk.	Mau yowl milkmew.
Say in cat: The cat want milk.	Mau yowl milkmew.
Translate to cat: The cat want milk.	Mau yowl milkmew.
Mau yowl milkmew.	The cat want milk.
What does "Mau yowl milkmew." mean?	The cat want milk.
Translate to English: Mau yowl milkmew.	The cat want milk.
The cat like milk.	Mau purr-like milkmew.
Say in cat: The cat like milk.	Mau purr-like milkmew.
Translate to cat: The cat like milk.	Mau purr-like milkmew.
Mau purr-like milkmew.	The cat like milk.
What does "Mau purr-like milkmew." mean?	The cat like milk.
Translate to English: Mau purr-like milkmew.	The cat like milk.
The cat want fish.	Mau yowl fishnom.
Say in cat: The cat want fish.	Mau yowl fishnom.
Translate to cat: The cat want fish.	Mau yowl fishnom.
Mau yowl fishnom.	The cat want fish.
What does "Mau yowl fishnom." mean?	The cat want fish.
